reviewId,content
3cce44ba-c27e-4ddf-9fae-067f2828539b,prosesnya cepat 👍🏻
e0778d87-eb5d-4153-b348-89ee9edcf5b4,bagus
3bff6c41-681e-4b61-979b-2be007108d38,keren aplikasinya
79e5e814-e1c2-41f1-bc94-123fbbaaf5c5,bohong banget gk bisa buat bayar pajak
060abc47-3ecf-4d10-9318-8601913e93c6,"sangat membantu sekali untuk pembayaran pajak nya gak ribet, cepat, dan efesien, semoga apk signal tetap bagus untuk digunakan sebagai pembayaran pajak motor."
cbe62de6-7d82-49b7-9c97-cdf8377233df,"untung ada apk SIGNAL, gak perlu antri tinggal transfer"
74e7c365-d1a6-4390-9cde-295611694300,sering eror
ba8a07bf-96d6-4785-b2b6-e42572ed8b3a,bagus di permudah dan ga di persulit. bayar pajak jadi ikhlas.
fcd80cb6-1413-4128-bda6-aafda4a6766f,"Terimakasih atas pelayanannya, saya sangat puas, hemat waktu dan tenaga."
af069bc5-d7c1-44b5-9c2b-824a76c54de3,proses cepat dan sangat mudah... keren
f274aa3f-419b-4a81-805f-4d8e3715b837,"Alhamdulillah bisa di antar ke rumah, buat yang sibuk sangat mbantu"
e590b576-168d-4855-a0db-31612ccdee28,bagus
006536b2-ac71-4fd0-849e-0a7f24d4dc76,"cara mudah membayar pajak kendaraan,"
5b05632b-b355-41ff-af68-26a1da6d7544,mantal 1 mnt selesai
c8cf8978-3f0e-4bb7-a8e6-4d16745b75b9,mau bayar pake M banking bca malah muter terus aplikasinya gak terasa udah 2 th gak bayar pajak karena nungguin loading aplikasi akhirnya di tahan deh motornya
3d688451-4d91-484c-bddd-7f88725b0e23,"Bagus aplikasi nya, bayar pajak jadi mudah"
3d52fdd8-d551-40e1-ba6b-7d94eda88339,sangat membantu buat orang yg kerjanya jauh tpi harus perpanjang di kampung halaman👍 alhamdulilah mendarat selamat di tempat👍
b9a72648-5f80-4da4-b65b-83b89f19fa88,👍
9d42e311-7432-4f49-b5b4-acb79c920aa0,mau daftar susah amat kaya mau daftar utangan ajh smpe berkali-kali gagal terus aneh
506972b4-2b69-40db-8320-afa3d7e4b63d,"ini kenapa sih mau daftar ga bisa, data kependudukan ga sesuai ga jelas kali"
5cc3f41a-2de9-41b7-b189-8bf6d9b37d2e,luar biasa.
e0379f77-dabd-4afd-8ede-9adefaa8475d,mantap cepat dan tepat..tgl 1 Agustus sy bayar PJK by signal..tgl 3 Agust STNK sampai....utk kedepannya kalo bisa yg 5tahunan jg bisa....bravo polri.sebentar bayar pajak pakai signal..mantapp
6e00905d-8ff0-4a75-b7cd-90dd8c840be6,Sekelas alat negara saja buat aplikasi seburuk ini. masa kalah sama aplikasi bigo!!!! malu2in negara saja
f236fef4-750a-42cf-b704-3643dc47c71b,"verifikasi dgn Capil kurang. daftar berkali"" tidak bisa"
6f502575-2fce-4388-b17c-0c8538ea8003,signal mantap dah pelayanan ok
bf6847ce-64fd-47af-ad37-79c10b6546e0,susah untuk daftar akun foto sudah jelas dan foto eKTP juga tidak blur tapi verifikasi data tidak sesuai dengan data di dukcapil sudah diulang 3x sama saja
466284de-6c8b-4210-8746-65d329924823,sejauh ini apk bagus proses awal sampai selesai cepat.
fc98c067-8100-424c-97e8-2ff0f7405dc1,alhamdulillah dengan adanya Signal Samsat proses perpanjangan STNK sngt mudah tnggal isi form trus msukan alamat tnggal nggu beres diantar ke rumah Terima kasih🙏
5a238da7-1a37-4533-a93e-46a41c08dcbf,sangat membantu
9c13e7f7-034a-4e23-9ce6-1bc01d35d838,⭐⭐⭐⭐⭐
223acaca-7ffe-4777-a4dc-4ae882d74443,sangat baik dan puas
1d087e3f-7f9b-4ccc-b996-7ae82a21faaa,mantap
abe348ad-544a-4e5b-80cd-d8363f586f67,pelayanan cepat
077b20a5-b1fe-4ac5-8c25-51ab061bc6da,"tolong kk knp saya g bs lagi perpanjang online, tidak bs pengesahan, harus ke samsat, kaleng masih 5 tahun lagi"
853c8cfa-2880-4d9b-b78f-d471331b2d41,"masa ektp seumur hidup dibilang gak sesuai pas daftar, emang NIK bisa berubah-ubah apa"
7647efc5-0fe1-4b4b-a48c-b7d3963cdcb1,apakah aplikasi ini sedang ada perbaikan? saya akan melakukan pendaftaran tapi tidak bisa untuk melakukan pendaftaran pengesahan STNK yank ke 2 ?
aeb7d125-cd16-4e3e-8a70-128fa8b5ec12,sangat membantu tapi lama untuk oprasionalnya
232640eb-280d-4b4a-a059-6e9fda738481,kerenn weeehh.. slesai cepet. terimakasih layanan terbaiknya
e2822f88-d4c1-41ea-b727-7436f1a088f8,"Belum sampai di alamat, tapi di aplikasi sudah selesai"
d0eaf9c2-5d1b-4e6a-bba9-c890ed9c2568,"mantap, bayar pajak kendaraan jadi lebih mudah"
9193cebc-7279-40b8-bc32-80c5f18d6fdb,sebaiknya diperbaharui agar bisa cek STNK dan bisa akses utk bisa membayar online setiap tahunnya
a0ef54af-3000-4af0-9d51-baccd49be2bf,Sangat membantu sekali tinggal duduk manis sudah di anter sampe rumah sudah dua kali bayar lwat aplikasi ini yang pertama bulan febuari sampe lima maret cukup lama dua puluh satu hari sampe kena denda baru bisa di daftarkan dan bulan agustus ini bayar atas nama anak langsung bisa dan di proses cpat tiga sampe empat hari jadi jateng ke jabar trimakasih atas kerjasamanya
5a0035d9-1e86-4e2e-bb79-08cbcaf40327,lebih efisien
83cef239-1ee9-4653-85fb-7a07d7f2a59c,mantap sekali
b698047d-8333-4d73-940a-07301d2dea60,sangat cepat pelayanannya. Gak ribet sama sekali
329c1153-f969-498f-9a57-2d5f576f15ae,Pelayanan Cepat dan dokumen bisa di kirim tanpa harus datang ke samsat mantap harus lebih di tingkatkan aplikasinya agar lebih mudah untuk pengguna
3451a0ba-b9a8-4b1c-9820-b059db3039e4,"pelayanan sangat bagus, dan penanganan pun sangat cepat"
9e543d6c-08cd-42e8-a73f-31528739e138,"Thank's memudahkan pembayaran kendaraan pribadi kapanpun, tanpa harus ngantre dan kluar rmh"
007743f5-9f06-4078-afcb-4f17a47b4e4d,cepat dan bermanfaat
bdaa266c-9d50-4aaa-a770-5bcc63b3aba2,tidak dapat melakukan pengesahan STNK sudah lebih dari 6 bulan padahal posisi jauh dari kota harapannya ada aplikasi bisa mempermudah ehh malah buat mainan konten youtubnya di non aktifkan komentarnya apakah aplikasinya sejelek itu? kalau tidak serius bikin aplikasi nya mending di hilangkan aja karena percuma hanya membuang anggaran Negara saja
99ef72a8-dc19-4782-a21e-a5cea05c237f,ribett
4c1bf88c-0a44-4c37-9a34-c44821fbd293,Sangat mudah dan cepat tanpa perlu antri-antri lagi
829d23fd-c6da-445c-8eb9-0eee255b218c,tidak bisa menambahan data kendaraan
cde32f28-de8c-460e-8ce4-dc357f4eaf66,sangat puas dan membantu trimakasih
4dd70e1f-a7a6-4904-830f-41ffb0135785,"pembayaran pajak melalaui aplikasi ini sangat membantu sekali, hanya saja tempat bertanya belum memadai untuk mendapat kan jawaban,"
719b2d63-0fc1-43e7-95a9-4ff2e0827898,"Pengembangnya tidak serius untuk memperbaiki kekurangan aplikasi ini. Daftar beberapa kali gagal diverifikasi data kependudukan terkadang selfi wajahpun lama direspon. Kalah dari App pinjol yang cepat prosesnya. Ini saya mau bayar pajak dibuat susah, padahal pajak saya buat gaji kalian."
d4645e80-5657-4442-834b-10c399160260,salah satu aplikasi pemerintah yang berhasil. sangat memudahkan warganya
42c77c6a-2a5d-449e-873e-846d6116fd49,Sangat membantu
9c2be8f6-0a58-430a-8314-f6c706b9d89d,"gak perlu repot nyari2 Samsat. perpanjang STNK lewat apk ini sangat membantu sekali,,,"
626b5005-e2f8-4e65-af9a-5080323a52db,"dulu saya kasih bintang 4,tp kali ini full bintang 5,Krn pembayaran pajak via signal begitu lancar, fast respon dan pengiriman jg cepat,STNK sampai dirumah dg aman sentosa, mantap lanjutkan 👍💪👍💪👍💪"
49db4140-9b88-4c73-9419-9e922653ace5,"Sejauh ini tidak error atau harus mengulang pembayaran. ohiya, biaya Bank nya jangan 10.000 dong."
abc92651-9542-4970-802c-d3ea12991678,Gagal terus verifikasi profil
c9b21444-e128-4127-a85a-103311f2429f,"Prosesnya cepat,,,tp kalo bisa untuk jasa pengirimannya tidak hanya pake pos saja ,bisa lebih banyak lagi pilihan jasa pengirimannya"
0d5c5404-3814-4874-9ce9-982e4b39b787,ok banget....sangat membantu
b340d2b8-7f90-4b8e-8e44-14538f9721e1,terimakasih
dc8f9f34-44a0-4acd-bd9f-8af346a6df0e,"aplikasi bagus memudahkan masyarakat dalam membayar pajak kendaraan jadi ndk perlu jauh-jauh,terutama yang berada di provinsi lain 👍"
b7ecf48e-7caf-4e3e-b03f-cee8b26fed9c,sangat baik
24bc5701-a7e4-4e06-ae1e-21c6ee7901b3,"bagus berjalan dengan baik waktu 14 hari tapi sebelum 14 hari sudah sampai kalo bayar online lewat aplikasi signal info saja pembayaran dapat di lakukan sebulan sebelum waktu berlaku habis, intinya H- 1 bulan"
ce0b4f09-d9a4-46c7-91eb-6ab14b74e682,pengiriman udah hampir 1 bln masih belum ada kabar..
858de904-ea98-423b-b8b8-2f812fc251e7,"mau tepis negarif thinking dengan aps buatan pemerintah... ternyata beneran negatif juga kan.. mau daftar aja susah banget, error, data ga sesuai dll. akhirnya nyerah ah"
99b73fdd-6500-41a3-a694-e5781f6c015c,"tolong diperbaiki cape nunggu loading 5 hari nyoba tetep loading lama pas pembayaran, maunya praktis pake online malah ribet udah di kasir Alfamart juga tetep gagal☹️👎👎👎"
8f72b3e5-2dc5-4587-9d37-789c88c462f6,terimakasih
11ea3c1e-9ef1-4631-a009-ec0b8690e04f,ok bayar pajak bisa dari rumah tanpa perlu antri
7b463588-191d-4a35-b53e-9b8677b7649a,lebih gampang dan cepat ga ngantri
13f2ba7f-5b27-478a-a258-d3e81acb2beb,TERBAIK
5ef3f06b-dd34-4376-8e10-a1eda0c19e14,mantap signal mempermudah bagi yg waktunya gak sempat datang langsung ke Samsat..
55455ac7-fb7e-4013-9d43-a0d75f890cce,untuk pengaduannya gak jelas asli.. masalah pembayaran melalui tokopedia sudah berhasil namun di aplikasi ini status pembayaraan tidak berubah dan malah kadaluwarsa. pengaduan lewat aplikasi ini di suruh lewat email dan sudah di email beberapa kali pada jam operasional tidak ada jawaban parah. emng di samsat orng sebanyak itu ngapain ajja sibuk semua atau emng menyibukin diri sendiri ajja
2ce77fed-0e15-48af-894c-c2ff89149102,15 hari baru diterima kelamaan
b4f10029-43ff-4dea-bdd6-955748db010c,"sangat membantu untuk Pembayaran Pajak,lebih mudah"
b0676e66-5045-4f90-8990-f78cd99dcd7c,"lebih mudah, simpel, praktis"
0a176606-002d-41f2-89eb-eafbfafc9279,"Konon katanya aplikasi ini membantu, namun kenapa untuk validasi data gagal terus ya ? Mohon diperbarui system nya agar tidak mempersulit proses validasi data pada saat registrasi."
7d61e795-ed19-44da-a222-704e0df705a4,"Proses cepat, pengiriman sesuai waktu,,hemat waktu dan biaya, daripada bayar ke kantor samsat,,aplikasinya udh bagus,,,👍"
495f79c5-6daf-4cbe-9f61-dbbc4235eaff,Terlalu banyak biaya admin. semoga kedepanya tanpa biaya admin hanya saja bayar pengiriman🙏
d5a0068e-7c12-4561-a1c5-d60251163e3f,Tahun ke 3 byar phak pake signal ... Mantap
960535ec-635c-4b66-8ebc-1ba16978c323,kenapa waktu bayar gagal terus min?
c72c80f0-53d5-429c-88c8-592fc1d53ada,amazing baru nyampe
cd4173d4-b00c-4017-aa31-a737bfbdb892,"verifikasi ktp dan foto saya tidak bisa, mohon bantuan nya, tidak terdaftar di dukcapil?"
5312451a-5867-4bb6-a55e-23098345b8e6,"tidak bisa daftar, KTP salah terus"
079e1785-367b-4a8c-a133-20d3947716e5,"ingin bertanya, apabila setelah melakukan proses di Samsat digital, yg dikirimkan hanya lembar pajak nya saja, lalu apakah dgn itu saja sudah sah? atau masih perlu cap Samsat datang ke kantor Samsatnya ya? masih bingung"
2fddd1f1-929c-4383-a5b6-8dcab1e29a51,jdi ga ribet tinggal nunggu aja di rumah
cecd545a-aa60-45f0-95b3-2bdb59aebf05,gampang pakainya
ad60bfee-8465-4cd4-ae78-a24971ba93c9,Very Good
698be3f8-b84f-4847-9d7f-dbae0f01db78,"Trima kasih untuk bpk"" kepolisian /yg terkait dalam hal ini pa.pos ny jg sy ucapkn trima kasih sdh mengantarkn STNK sy ke rumah dengan adany pajak online ini sngat membantu & bermanfa'at bngt bagi para pekerja pabrikn sperti sy yg tidak perlu lg ke SAMSAT mengantri lg hanya tinggal buka aplikasi SIGNAL ini aj bs sambil kerja bayar tranfer slesai smua SIGNAL pokoke TOP MARKOTOP MANTAAAAAP pisan Hatur nuhun sadayana ah"
3db09e3c-f2db-462c-9755-8a0225068750,mudah digunakan dan sangat membantu
fc25f7d7-167d-4a51-bc39-80a07e11ecf2,pengiriman STNK kurleb 2 minggu
f38a17d6-4008-469a-9275-feb70c17afeb,"SANGAT MEMBANTU, MEMPERMUDAH, PRAKTIS, ANTI REPOT DAN PENGIRIMAN CEPAT. SEMOGA AMANAH, UANG PAJAKNYA DIGUNAKAN UNTUK KEPENTINGAN NEGERI."
3f89c129-0c78-4dc4-b20d-b920990d0485,apk gak jelas masa dataku gak sesuai dukcapil kan tolol
d4568e7a-0f11-42fc-9c98-c9d02f7201db,praktis
ade2fd26-c055-498d-bdc2-71f60947d7e4,"pelayanan cepat tanpa hrs keluar rmh, mantaappp"
ddd14736-7512-432b-bd69-f66a2a3b5127,sangat membantu
5fb854e0-22ec-47cf-9d53-635092435668,"Alhamdulillah, mantap👍"
6b546268-6f3d-4749-aa7e-90ee69ffe3f0,"sangat membantu sekali,terima kasih"
a44babfd-9af8-4c8c-99ec-ceb02653114a,"cuma proses nya aja aga lama, ada 2 Minggu baru di kirim"
eed79c66-64b4-49ba-8716-c9ae8647e8d9,Aplikasi tidak bisa digunakan lagi karena KTP pernah terdaftar dan tidak tau gimana caranya agar bisa log in
d015ee48-6e57-4b60-abb5-1a36149a3dea,aplikasi ngak jelas. ngak bisa daftar.
df159094-1e15-4940-8c4f-12005f3dd0a1,tinggal dikirim ke alamat rumah
4a51ae29-0cbe-461d-8b9d-ba215cbfe38a,"baru pertama kali pakai SIGNAL. sebenarnya kebantu perpanjang STNK online. cuma untuk pengiriman lama. bayar tgl 1 Agustus sampai rumah tgl 15 Agustus 2025, detail transaksinya lambat pergerakannya. Jadi was-was gitu, takut ga nyampe aja."
78f7c3c2-1177-4e63-ad14-574592310827,"pas pendaftaran akun bermasalah pada KTP,padhal KTP yg aku daftarkan yg selama ini aku pakai untuk urusan pemerintahan,malah data KTP saya tidak sesuai...."
69ccdd9a-f0a3-4e2d-aa13-859fa6afcce5,proses pengiriman terlalu lama
4c81bc9f-172a-4251-9dff-0807896c1e27,mantap
1761600a-1249-4329-8b74-c4a6202396df,bagus cuma lain kali pas input alamat di cek lagi ya
c3ad5b72-41d0-440e-8c7d-167d52fd1732,aneh baru mau daftar nik gua malah udah ada yang pake
a7c934c8-b4f8-42aa-ba85-af193dbaafab,"Pendaftaran pengesahan STNK selalu gagal, padahal tahun2 sebelumnya tidak ada kendala. Sudah tanya ke customer service katanya pembayaran 30 hari sebelum jatuh tempo, tetapi saya coba mendaftarkan pengesahan STNK untuk kendaraan yg lain hasilnya tetap sama saja, tidak dapat mendaftarkan pengesahan STNK. Logika seharusnya bisa, kan lebih dr 30 hari jatuh temponya. Mau bayar pajak untuk negara saja dipersulit, giliran terlambat bayar kena denda."
adebecf7-53fa-4fd9-9033-f2e3111a1147,"lama proses pengirimannya, saya harus menunggu 3 minggu baru di kirim, mohon untuk lebih di tingkatkan lagi"
f046c9d9-c814-4813-bf16-adf7d45a137e,sangat membantu
ee0f1f8f-fc24-4286-ad4c-964bda8428ad,ajibb bgt jdi mudah
4611ad05-7587-432a-ab64-e04b222b16a1,aplikasinya bagus gampang buat perpanjang
cc1bcc92-114e-4c68-b96f-dc41037099e7,"plis mau bayar pajak aja susah udah registrasi tinggal bayar kode kodenya nggak bisa ini gimana jangan bilang salah saya ya udah di coba di bank bri, link aja, gopay, shopee, ovo semuanya nggak bisa ini aplikasinya eror kodenya eror apa emang semua eror tolong dong masak bayar pajak harus pulang kerumah. bayar pajak di beda kota bisa nggak dari pada pulang jauh biar sekalian aja nggak usah online"
031d47db-9d22-4676-bbfa-cbf195fe00a2,mantaaaap
a2b55b01-2618-4358-bef5-1914bc5e749b,sangat membantu
b1feec11-66d1-4537-99eb-679a45b128e7,sangat bermanfaat bagi kaum yang merantau jauh...
71c838f7-b6b6-4c56-9fb1-8f851ee358a8,"bagus, mantap. tingkatkan pelayanan anti korupsi."
f932d5ce-cf9a-4481-bac8-bea911f65961,kenapa kertas pembayaran pajak saya belum datang ya
083284d3-bf34-48e3-a396-0bac0ea3c6ff,mudah buat perpanjang STNK
e7da605a-734f-40ac-b327-954a89cd6beb,"simple , ga usah ngantri ."
24fdc633-b483-422e-abcb-f77c6f0e829b,kerennnnnn. tapi untuk ganti kaleng belum bisa lewat aplikasi ya harus ke samsatnya langsung. kalo bisa mah the best
06183de7-6ca3-4ff0-b1f5-c4f7c432ec3f,untuk verifikasi KTP sangat sulit
e47dd670-3e57-45d2-b89b-f74e7c568aeb,mantapppp
0ac14008-a57f-452e-9473-614b0149e0a2,"tolong dong aplikasi nya di perbaharui, susah banget buat ganti wilayah jadinya gagal terus"
c3e0a63a-04b9-4e11-b9ad-3edcf3e01788,bagus
5a21a8f7-3d9f-4fd5-8fb8-8921c8103163,Mantap
982ed186-6385-4338-88f3-15c4e2552b15,mempermudah
9080995d-6436-426e-b74d-997340b96c36,NIK satu KK tidak bisa ditambahkan cuma gara2 sudah almarhum. ANEH!!
64c5ef7b-6926-4620-bbd1-f2dd3db26e9e,it's good
bc876aab-60a5-49d9-a045-e16731de187a,Ok
a537b8be-74fa-4675-b875-e1549f0b1e3d,"terus dipertahankan pelayanan'a,mantap cepat,lebih mudah dan ga harus ngantri."
9b42a6e6-d0f4-4da5-be39-28f00a774a97,susah mengecek nopol
86982fe5-0634-4972-913c-c7a75455fae6,bagus tidak ribett
70e69b17-b256-45b1-aa6d-1bc252e72ab7,mantap
82727513-cbdb-4c8b-aa6d-b50c1ed3d002,muuuaantaaap full bisa bayar pajak online.
86073e8b-c9fd-45d2-8351-0928eb5f1620,Sudah Mantap
0b00ecf7-2738-4b67-8b18-958c2260e8a0,"sebenernya bagus, cepat, dan sangat membantu. jadi tidak perlu repot repot ke samsat. Cuma yg jadi permasalahan pada pengirimannya, masa saya harus menunggu 2 minggu sampai dokumen fisik sampai kerumah"
2b5cc8b3-eb54-4412-8ebc-683852dca644,"susah verifikasi nya, gagal terus, di bilangin data tidak sesuai."
d9d94ce7-1b1c-4128-8693-4ed55de1e0ba,sangat membantu
41d0f6ef-3976-4eaa-9675-938da9661827,nice
aa48d625-bae9-4fd3-bd0f-d3739ede698e,lumayan cepat gak usah mondar-mandir ke Samsat....
43579832-9aeb-4d64-aa6f-92ecde81f38d,sangat membantu
b0595227-346a-486a-a2fe-e1f240ea7df8,"sangat membantu sekali, prosesnya cepat dan dikirim ke alamat kita hanya 4 hari pengiriman dari Samsat Bekasi ke alamat kita di Medan. Sudah 2 tahun menggunakan aplikasi Signal dan tidak ada kendala dan lancar semua"
d1006def-15e5-43ba-bc9e-8276be12578c,aplikasi sangat membantu bagi yg gk ada waktu untuk pajak langsung ke samsat
808b1608-8383-4f8e-a129-968bc6314236,Proses Cepat... Terima kasih
2c52138f-f9a3-42b8-b102-aa53df3c6753,"bukti pajaknya sudah sampai, mantap mempermudah bagi yg sulit cuti."
6afb36f7-9d1c-40a6-bc97-781de7b24e02,mau daftar aja masih di persulit verivikasi gagal trus
97550840-4118-460f-b585-b1fdeff52d63,"ini gimana sih, masa verivikasi wajah gak bisa bisa malah di bilangnya tidak cocok pada data ktp"
10a1a0e9-bffa-49e3-bd69-6bf90a07e1fe,"apalikasi tidak laku,tidak bisa di akses,error terus"
58b0f158-9403-46e8-8ab1-8f6c4dc01d96,RIBET...GAGAL VERIFIKASI TERUS...MENDING PAKE APLIKASI SEBELAH
527055a7-e130-41a3-9f5b-13662ac3ad71,"mau daftar aja susah banget, keterangan data kependudukan tidak sesuai gimana sih padahal udah sesuai, ke samsat ngantri lama, digital susah gimana sih"
d620aca4-ae3d-4177-9061-6be3107478cd,mantap proses cepat
36cacada-3392-401a-9758-59b19e6bd17c,bayar pajak aja di persulit.giliran gak bayar di jalan kayak di kejar mata elang.mintak tolong pak jangan persulit mau itu luar kota.mau bukan atas nama sendiri.orang tujuannya mau bayar pajak.
984d5f85-0799-4935-85cf-34cbf26d2630,Aplikasi rekomended untuk pembayaran pajak kendaraan bermotor tahunan
bfd8f74c-6f18-4d51-8052-ea0720465834,sistem yg support fast proces 👍🏼
ea56a899-2128-4307-b20d-218074b4244a,"Sangat membantu , pelayanan makin PRESISI. Sukses terus Polri 💕"
5ac4f280-5929-4d4e-8842-6a875ef2dfbc,mempermudah simple dan efektif
1ad1d502-72b6-4bd5-ad0f-ecf80bbf511e,sangat memudahkan
a91a6614-169d-4079-a629-f1c9623995fa,"dengan adanya aplikasi SIGNAL,sangat bermamfaat dan sangat memudahkan urusan perpanjangan STNK👍👍👍👍"
1068b2e1-bb83-4d0e-99b0-9fb46388706e,"Cepat, Amanah, Terbaik"
c43f1347-ddfe-418a-a8a7-61608558c706,josss
e9f886cf-12bc-44d2-b069-af0374c310e1,signal nya mantap. cuma ekspedisinya harus lebih ditingkatkan lagi pelayanannya
5d5522f8-9bd8-4776-9b66-148a8ddfe314,sangat membantu untuk mempermudah pembayaran pajak luar provinsi minus aplikasi masih sering error semoga lebih di upgrade lagi
7b14c4c9-b713-4de5-b855-e095bdb98f56,keren deeeer. tak harus repot repot
c3d87979-51b8-4b3d-b2a1-5558bc4e733e,pokonya di permudah mantap
1488a7ff-c515-4d4b-882a-7d4a21c9ea74,apps yg sangat berguna untuk byr pjk motor. di saat lagi sibuknya kerja ga perlu ke samsat
a6f20f9b-3948-405a-85af-b90f06e5f04f,"Mantap no calo any more, perpanjqngan 5 tahunan jg dong biar perfact services"
1a291cfa-db97-46c1-96c4-88553acd1f61,mantap
ed90a0b3-bc29-496e-b078-72f4a4854ea0,daftar gagal terus di aplikasi gagal cuma ngabisin anggaran
9b571f4c-87af-4420-99a5-a0080591abd6,"keren, Apknya Mempermudah kita untuk membayar pajak tanpa harus pergi di kantor SAMSAT nya langsung, Pokoknya The Best lah"
75395e18-4886-4cef-a118-0003acb6ea99,puas
0f52c149-7fa2-40dc-8ba9-1badd71d19bd,Sangat terbantu untuk pembayaran pajak kendaraan. Terima kasih.
926bebb7-bf7e-49d8-8928-6763b9933d81,cepat dan efisien
90704a72-9d2f-4dda-abe6-1bcd9bb0245c,sangat membantu. . ....menghindari biaya tambahan lain2 hehe
dcb8e909-cd5c-4914-9702-0120f7d666e6,mudah dan praktis
c96fd146-3a86-4bd8-b335-26d8e2f0115e,lumayan sangat membantu bagi kaum rebahan 😊
ce2b42a8-b208-4d0a-aa2f-16c99a883818,"min ini mau buat bayar pajak ko muter terus yaa, tolong di perbaiki dong min, lokasi jakbar"
221eb553-b19e-412f-9c47-dc7b69b9ed8d,"kali kedua menggunakan signal, yg pertama sangat puas. yg kedua salah kirim dan sampai aplikasi selesai otomatis, stnk belum sampai."
77c1e8a1-bc97-453c-82e4-7001430d4ed5,"pas mau bayar ndak bisa, kode bayar nya error, ditolak aplikasi banking"
74f2e0be-61b3-42a5-8ae5-2a4463543dcd,"kenapa susah kali daftarnya, salah salah terus di bagian nik e-KTP padahal sudah benar nomor yang aku masukkan tetap aja katanya tidak terdaftar malah disuruh ke Capil terdekat untuk mengurus ulang ktp"
a577f5a2-7d69-4c7b-8263-a5401877935f,Okee
65672128-8bba-4f1a-a7f2-222f9981a2c7,Kurang Baik
54ab7c3b-8173-4b08-861a-8af6fe89714a,selalu gagal pas mau verifikasi foto sama ktp
92a2f520-2e01-4b51-b3dc-dee41d6b9436,serius ini gabisa nerima email? udah klik beberapa kali gaada email dari samsat yang masuk
9b558fd6-b5d5-43c6-abea-860164f2b465,ku beri bintang 5 tp STNK ku blm nyampe semoga siang ini udh nyampe
cf986957-a3f7-4e1e-99c5-6dd3abc3fe0e,yg online kenapa gk ada plastikny ? kalo bayar langsung kekantor stnkny ada plastikny
158b3793-d507-499c-a665-cff0777d5fa7,pelayanan yang cukup baik
7a8506e7-adf6-42e9-a6dd-6dc74f54adcd,lama jadinya
8715d3f3-6c05-4202-83ed-26e15ec6ed82,alhamdulillah sangat membantu buat saya yg di luar kota
b901677f-bab1-4dc3-8ce6-38fdfc4f429b,tidak ada stemp QR buat STNK nya
908383ed-d0fd-437e-b192-3e580be5f963,pelayanan lama
4eeb9045-acb1-42b8-8d31-e7fc0b5d6dac,mantap dengan adanya aplikasi signal. sangat membantu pembayaran pajak kendaraan. tidak perlu repot datang ke samsat. cukup sambil ngopi di rumah. pokok nya debest banget.
05f0d30f-718c-4e62-9e50-6ae873fd19be,dokumen mendarat mulus
6d600207-34f2-4cb5-bf1d-8d29958ebd8f,"memudahkan membayar pajak, tanpa harus ke samsat"
781766f1-96c6-4eb2-a6f8-dc2057693157,mudah cepat dan praktis
8a396a65-2387-40af-8254-b848b5403d3e,tolong untuk pengiriman ny di percepat soal ny klo gak expres bisa sampe 5 hari kerja
4454b101-cb63-4056-a5d1-da33040c8506,"Aman & Diterima dengan baik, terima kasih..."
6c97c4ee-621b-4bad-9b1c-f4c0425faafe,memudahkan untuk pembayaran pajak tahunan kendaraan bermotor. terima kasih
da1c37d3-a1dc-4003-860b-755112d8d49d,pelayanan baik.. pengirimannya kelamaan dr july dan di terima Agustus..
39314f21-be44-4174-a33e-6dbba83968bb,sangat membantu... terimakasih...
5bb4707e-f0d1-4de0-b4d5-bdee5c6264ed,sangat membantu sekali jadi tdk perlu datang ke tempat pajak hanya duduk manis online trs surat diantar smp ke rumah the best pokoknya🫶🫶🫶 please jangan gangguan mulu😁😁😁
388e7c3c-c2b3-461e-b508-a01d59fcb871,"aplikasi bagus, proses singkat.."
02e20586-bf2c-457b-a87e-31124380891f,Wahh mantab....gak usah repot antri
b6a433d5-41ee-4ef4-a3b2-eb74dd5a7fd0,mudah
3bf2ce13-0950-42c6-889d-749589843be5,nggak perlu antri lagi
07ef9a70-561c-4943-9583-9fc97b6a06ec,ok
07eaef8e-3447-4ea6-9cb0-5f296fe73a38,cepat
aa865328-cad4-4bf4-8d87-98a80c4596ff,"mudah, bayar pajak gak usah antri lg ke samsat, tinggal bayar dari rumah, tunggu dirumah, STNK diantar ke rumah.."
60d4b08d-7be7-4592-b52a-da3a9ca51535,Terima kasih pelayanan call center ok baik cuma pengiriman agak lambat 3 bulan dari pembayaran baru dikirim tapi ok lah mungkin karena kesibukan Terima kasih signal
7927b368-de5d-4b74-97d4-0a1aec2a8b43,Mudah & Praktis
aad53c61-dc9a-47ac-8814-258a3c5d6a29,pelayanan sangat baik
b461b9c3-ff1e-4043-80c5-1f3f40034443,ribet.. berkali2 verifikasi selalu gagal.. katanÿa data gak valid.. padahal data valid.. mending delete aja
b192ae65-f4a2-4f51-ba37-18a3097f7f75,"aplikasi nya udah bagus , jadi gak mesti repot repot ke Samsat untuk perpanjangan, terimakasih"
9bd59d18-d51a-49d3-b2e2-8ae583bdbfad,saya daftar kok vermuk gak bisa terus aneh padahal cahaya juga sudah mendukung
39903b22-80ca-4fd8-ad08-d3e283965b62,mantapp pokoknya
7da4fd07-5a57-47f8-9e4b-3544b65a0ea7,khusus buat orang sibuk dn orang yg ga mau ngantri cocok pake aplikasi ini sangat membantu ...
5df81abd-d1a1-4a58-ad82-624febd71c46,"tidak bisa daftar, padahal data sudah sesuai"
