review_text,label,label_encoded
aplikasi enggak membuat foto verif nya saja gagal terus dengan notif foto enggak sesai bukan padahal [UNK] hanya di tanya pemilik ktp yang di daftarkan [UNK] bikin pelaku transaksi lainnya saja bukan tambah gampang malah ribet iya yang mesti pakai pakaian muslimah sama seperti di ktp juga capek lah menyesal downloadnya ngabisin kuota bisa dan,Negatif,0
keren parah semoga makin banyak apk seperti ini dipemerintahan kita,Negatif,0
sudah bagus terima kasih,Positif,2
aplikasi android guna bayar anda biar tidak kalau tau nya ikut lupa sat banget deh,Negatif,0
mau maju saja terus terbatas persulit verifikasi gagal terus,Negatif,0
di program ini enggak sangat bayar sewa tahunan dengan aplikasi ini padahal saya belum membayar jenis aplikasi ini saat sudah masuk tidak bisa,Negatif,0
pihak yang sama belum akan ada gunanya payment juga mesti dilakukan disemua platform kode pembayaran failed dan transaksi tidak dibutuhkan juga karena ini apk bukannya bisa malah keuntungan,Negatif,0
sangat membantu untuk yang enggak ada waktu pergi ke samsat dari pembayaran hingga sampai rumah sekitar seminggu mantaplah,Positif,2
sangat membantu,Positif,2
sangat bervariasi,Netral,1
kocak lupa password meminta otp otpnya selalu kadaluarsa ampas ampas,Netral,1
yg mudah datang nya lewat apk ini oke memudahkan buat seamless system walau materi nya lumayan ya,Netral,1
wan,Netral,1
pengiriman lama saat ini juga belum dikirim,Netral,1
aplikasinya sangat membantu dan memudahkan caranya sangat simpel tidak perlu capek antri di loket stnk di kirim ke rumah,Positif,2
untuk pelayanan online nya saja bisa terkadang gratis bisa langsung tergantung ke server,Negatif,0
good,Netral,1
tidak bisa daftar di karenakan foto tidak sesai dengan yang di ktp padahal ktp milik saya pribadi,Negatif,0
melanjutkan terus melanjutkan profil,Negatif,0
transaksi tanggal pembayaran lewat indomaret besar yang baru dikirim dan sampai disekitar tanggal rakyat di suruh taat bayar pajak proses pengiriman nasi lho cuma satu kota yang bisa berjualan hari sebenarnya yang pro pihak expedisi nya apa petugas samsat induknya nya malas tolong manager,Negatif,0
sudah jadi rt 001 belum perlu repot repot,Netral,1
masih ada bug misal kayak kalo kita memilih ngambil langsung tapi ada biaya pengiriman ini terjadi kalo awalnya kita mau dikirim tapi kita balik ke menu awal terus memilih menu ambil sendiri ada yang kurang di codenya mungkin tapi kalo di bilang memudahkan saya setuju,Netral,1
maaf dalam kepencet kerja saksi rekan belum menerima keterangan yang bersangkutan aplikasi,Netral,1
alhamdulillah stnk sudah sampai,Positif,2
pembayaran mudah enggak ribet selesai pembayaran pun langsung di proses pengantaran e tbpkp ke rumah terus tingkatkan aplikasinya,Negatif,0
lebih efisien keuntungan,Netral,1
good,Netral,1
good app,Netral,1
mantap sudah tidak berkembang,Negatif,0
mau login kalau lading juga bicara tambah nomor kendara enggak nya mengerti katanya jaringan internet yg ada padahal wifi nya yang mau pakai paket data nya enggak bisa bicara,Negatif,0
sangat mudah praktis dan cepat,Positif,2
sangat memudahkan membayar pajak kendaraan bermotor bagi saya yang susah libur buat ngurusnya secara offline terima kasih,Negatif,0
kenapa sekarang mau pendaftaran pengesahan tidak bisa ya tahun kemarin sudah bisa langsung di kirim ke rumah sekarang mau pendaftaran pengesahan stnk pas isi formulir asal samsat kode pos samsat dan alamat samsat tidak bisa jadi tidak bisa lanjut ke langkah selanjutnya nya tks,Negatif,0
mau cari negarif thinking dengan aps desa tetapi ternyata banyak bukan juga yg mau daftar saja mau banget error itu enggak desa sih akhirnya nyerah ah,Negatif,0
uang nik saya jadi uang buat daftar,Negatif,0
oke,Netral,1
dalam proses pengiriman dilaksanakan lebih setelah dilakukan pembayaran,Netral,1
aplikasi bagus karya indah,Negatif,0
sangat membantu,Positif,2
alhamdulillah enggak perlu mengantri tinggal menunggu di rumah saja,Positif,2
aplikasi yang sangat membantu tanpa harus repot datang ke samaat,Positif,2
mantap,Positif,2
dia bilang gagal karena ingin mempermudah malah tambah menyusahkan banyak kendala,Netral,1
ya min ok kok selalu gagal terus kenapa ya kami jadi mendaftarkan sopir kendaraan,Negatif,0
hadehh aplikasi eror mulu,Netral,1
alhamdulillah sudah saya terima pajak stnk terima kasih atas pelayanannya,Positif,2
pembayaran mudah tapi harus sangat mepet dengan tanggal jatuh tempo kalo enggak mepet enggak akan bisa bayar online pengiriman lama surat yang diterima sedikit basah tolong diperhatikan lagi paking surat nya agar aman dan tidak rusak terima kasih,Positif,2
keren sangat membantu,Positif,2
dokumen sudah saya terima,Netral,1
bagus saya suka aplikasi ini,Positif,2
mantap signal segalanya jadi mudah hati ribet ingin kesini terutama buat sibuk dengan waktu simple dan mudah demi kasih untuk nb mohon tambahkan tambah jari untuk login guna mempermudah hacker penipuan tempat gelap,Negatif,0
enggak dikasih plastik pengaman harusnya bisa lebih lagi pelayanannya,Netral,1
susah masuk sayah,Negatif,0
good job,Netral,1
kenapa sih muter terus pas mau bayar mau mendapatkan kode virtual account nya muter terus kenapa ya,Netral,1
sangat membantu,Positif,2
sangat membantu e tnkb sudah di terima via mantap enggak sampai satu minggu selesai sudah dikirim pokoknya satset deh,Positif,2
hebat mrmudahkn segalanya,Netral,1
alhamdulillah aplikasi ini selalu membawa kita bagi wni yang posisi jabatan di luar neger ingin membayar pajak kendaraan kepada keluarga di rumah meskipun proses agak ribet sedikit yaitu pada saat pendaftaran kendaraan tidak langsung terverifikasi dan kami kirim di email dulu untuk pengaduannya setelah kedatangan saya proses pembayaran di hari valentine tanggal januari dan di hari pernikahan tanggal januari surat tbpkp sudah sampai rumah semoga makin baik lagi dalam pelayanan dan sukses selalu,Negatif,0
kenapa kalo bikin jadi gagal jelas gagal terus berusaha,Negatif,0
ini aplikasinya bagaimana ya data online sesai ktp jadi masih sama kenapa saat verifikasi untuk pendaftaran akun tidak bisa dengan keadaan tidak valid ternyata data dukcapil huruf muka pada data terbanyak anda tolong dong segera di perbaiki bukan untuk pembayaran pajak pendaftaran online,Negatif,0
tidak bisa ditemukan,Negatif,0
proses cepat terima kasih,Positif,2
sangat memudahkan saya mantap,Positif,2
proses cepat,Positif,2
hanya saran saja buat kendaraan bermotor yang belum balik nama orang pengemudi minta cara bayar namanya tanpa harus jadi pengemudi ktp pemilik instansi karena pemilik ktp nya tempat dimana mana,Netral,1
proses cepat tinggal duduk manis di rumah,Positif,2
mantap sekarang enggak ribet sejak smp sampai,Negatif,0
mudah dan cepat,Positif,2
sangat mudah lebih nyaman,Positif,2
bagus sangat membantu tapi kadang masih sering eror semoga kedepan nya tambah lebih baik dan lebih lancar,Positif,2
mudah dan cepat prosesnya mantaapp,Positif,2
segera diperbaiki,Netral,1
sangat membantu dg proses cepat maju otomatis otomatis ini lah masyarakat menggunakan signal digital,Negatif,0
kenapa saya dulu gagal melakukan dia padahal di angka sudah muncul,Negatif,0
pemerintahan baru di jepara,Netral,1
aplikasi menjadi sangat sulit untuk dilaksanakan,Negatif,0
sudah mencoba 3 hari namun ada di update yang gagal juga sudah hari kembali ke mbanking dan mencoba pakai shopee tetap saja bola terus di klik sekarang banget ini aplikasi sampah,Negatif,0
lebih simple enggak usah datang dan mengantri di loket,Netral,1
banyak tambahannya biayanya,Netral,1
okeh sudah bisa,Netral,1
mempermudah cukup dari rumah saja sudah jadi,Netral,1
aplksi apaan belum boleh menunggu jatuh tempo baru daftar daftar gaji uu karna benahi lagi,Netral,1
saat melakukan proses pembayaran aplikasi ini hanya berputar putar saya tolong segera diperbaiki,Netral,1
mempermudah bayar pajak mantap,Positif,2
payah cuman di suruh menonton iklan saja kali tekor lah jelek,Negatif,0
kan sekolah kan enggak bisa,Negatif,0
mantap bikin mudah kita bayar pajak kendaraan tinggal tunggu dirumah beres,Positif,2
sangat membantu dan mudah dalam pembayaran pajak kendaraan jadi tidak perlu antri lama dikantor samsat terima kasih samsat telah menghadirkan signal,Positif,2
ok,Netral,1
pelayanan memuaskan sangat membantu,Positif,2
bagus cepat menyelesaikan masalah,Positif,2
akhirnya setelah sekan bulan gagal terus untuk bayar lewat signal hari ini berhasil terima kasih,Negatif,0
best mempermudah,Netral,1
kenapa gagal bayar angka error menjadi 191,Negatif,0
mempermudah banget untuk yang sibuk kerja jadi bisa online saja cepat juga jadi ya mantap lah pokok ya,Positif,2
bagus mempermudah bayar pajak,Positif,2
good job,Netral,1
sangat membantu memudahkan semoga kedepan semakin dipermudah,Positif,2
aplikasi enggak jelas untuk verifikasi otp saja menunggu lama dikirim otp nya jelas kadaluarsa diulang sampai kali begitu terus setelah kali akhirnya malah enggak bisa katanya anda sudah kali meminta kode otp terus salahnya di saya,Negatif,0
kenapa nik saya tidak bisa buat daftar,Negatif,0
001 date pengiriman dimulai,Netral,1
tidak membedakan kode lain,Netral,1
lebih mudah n enggak usah mengantri cuma tolong pengiriman nya sampai minggu mudah kedepannya bisa lebih cepat,Positif,2
kenapa susah kali daftarnya salah salah satu di bagian sudah terima ktp padahal sudah ada data yang aku masukkan hanya saja katanya tidak terdaftar bisa disuruh ke capil elektronik dan di ulang ktp,Negatif,0
langkah maju yang sangat membantu masyarakat bersih bersih yuk bisa yuk,Positif,2
cacadnya sudah keluar code bayar pas mau di bayar lewt internet bank malah eror,Netral,1
gambar,Netral,1
keren tapi untuk ganti kaleng belum bisa lewat aplikasi ya harus ke samsatnya langsung kalo bisa mah the best,Positif,2
terlalu lama pak pelayanan kalo bayar stnk online bisa sebulan lewat padahal kan lebih efisien harusnya tolong lebih di tingkatkan lagi pelayanannya terima kasih,Positif,2
sejumlah pendukungnya tidak dapat melakukan aksinya,Netral,1
cukup bagus semoga lebih baik lagi bos,Positif,2
manta mempermudah dan mencegah pungli,Netral,1
pengiriman tidak sesai alamat,Netral,1
percuma bikin aplikasi kalau tetap harus datang ke kantornya hmm,Netral,1
sangat membantu,Positif,2
sangat membantu di hari sibuk,Positif,2
ya orangtua nya enggak rela mengantri anaknya,Netral,1
pajak bisa enggak bisa jadi disuruh ke bank namun konsepnya minim artinya tidak bayar pajak denda dll online,Negatif,0
sangat membantu terima kasih,Positif,2
semoga bisa dibuat pajak tahunan dan plat biaya nya di kirim seperti meja zakat,Netral,1
mantap proses mudah dan cepat,Positif,2
terima kasih samsat online,Positif,2
lakukan chat show menjawab permintaan yang dikeluhkan,Netral,1
mulai verifikasi,Negatif,0
awal kenapa uang guna pembayaran disaya eror terus jo in out terus jika ditokopedia ini juga bisa,Netral,1
mau bayar kedua kali nya malah aplikasi nya enggak bisa kirim kode otp lewat email pas dimasuki tetap enggak bisa,Negatif,0
mantap praktis,Positif,2
mantap,Positif,2
terbaik,Netral,1
sangat membantu,Positif,2
sangat membantu sekal dan tidak perlu keluar rumah apalagi antrii,Positif,2
kok busuk mau daftar kok enggak bisa jadi data perusahaan sesai ke perusahaan di jadi data,Negatif,0
manta lebih mudah tanpa repot cuti kerja dan antri di samsat,Positif,2
mempermudah,Netral,1
seruni ini jadi pajak stnk kilat kilat,Netral,1
aplikasi tolol,Netral,1
1985 sudah kali,Netral,1
2005,Netral,1
mantap pelayanannya jadi enggak perlu lagi capek mengantri,Positif,2
wilayah maluku utara tidak bisa kenapa,Negatif,0
lebih mahal bayar di apk dari pada langsung,Netral,1
sangat memuaskan,Netral,1
1984,Netral,1
aplikasi sudah bagus cepat proses nya tapi pengiriman sangat lama hampir hari setelah pembayaran selebih nya sudah ok sik cuma catatan nya di pengiriman stnk nya,Positif,2
oke sip mantap,Positif,2
keren sekarang bayar pajak cukup lewat hp tapi kami harap semoga bisa lanjut ke ganti flat juga bisa pakai aplikasi signal ini amin,Positif,2
masih sangat terbantu proses berlangsung dan berlangsung lambat,Negatif,0
mantap sangat membantu sekal,Positif,2
punya saya sampai saat ini stnk nya belum sampai ke rumah di lacak melalui resi tidak di temukan mohon bantuan nya terima kasih,Positif,2
sangat banyak,Netral,1
bisa lancar o sudah itu bisa jangan saja dulu waktu mau memilih cara enggak bisa juga tapi ok,Negatif,0
untuk selesai pembayaran prosesnya masih kendala lama system pengiriman jangka waktu prosesnya yaitu –,Netral,1
sama sama pergi ke samsat kenapa harus ada aplikasi ini,Netral,1
sudah yang ke dua kalinya manta enggak ribet,Negatif,0
cepat mudah dan efisiensi waktu tenaga,Positif,2
signal memudahkan dan menghemat waktu,Netral,1
amanah aman,Netral,1
jadi tambah susah kalo taat juga cuma ya butuh pengiriman paling lama berada di lokasi tapi yang penting masih masuk,Negatif,0
pelayanan kiriman buruk sudah bayar include biaya kirim tapi tidak pernah diterima,Negatif,0
buset namun dengan pesan sudah 5 minggu tidak dikirim kirim,Netral,1
tinggal klik lumayan banyak tanpa suka mengantri sedikit,Negatif,0
elek rantau update,Netral,1
pengirimanya stnk dinas pos tangerang karena lambat hari sabtu dan tersedia satu terminal bro,Negatif,0
pelayanannya cepat,Positif,2
cepat prosesnya keren,Positif,2
memudahkan tidak harus antri,Netral,1
juga mau mengantri,Netral,1
mudah dan cepat,Positif,2
keren dan cepat pula pengiriman nya,Positif,2
ketika klik prop jawa barat dulu daftar tidak ada kota tasikmalaya yang ada kab tasikmakaya dan kod tasikmalaya ketika klik kod tasikmalaya yang muncul nama kecamatan yang ada di kab tasikmalaya dan ketika klik kab tasikmalaya justru nama kecamatannya kosong tidak ada pilihan rupanya hal ini perlu sda perbaikan terima kasih,Positif,2
mantap sangat membatu enggak perlu antre di samsat dikirim ke rumah,Positif,2
mudah cepat bagus,Positif,2
sekarang agak susah untuk masuk ke akunnya butuh berapa kali coba alhamdulillah dokumen telah sampai pengiriman cepat saran tolong di tingkatkan untuk aplikasi agar lebih mudah lagi,Negatif,0
mohon dipercepat proses pengiriman bukan masalah di jasa pengiriman,Netral,1
amanah mantap,Positif,2
kalau telat sehari saja sudah enggak bisa bayar lewat signal lagi belau benar padahal dendanya kita bayar,Negatif,0
tidak bisa pembayaran,Negatif,0
verifikasi tidak selalu sah,Negatif,0
alhamdulillah sudah mendarat stnk nya,Positif,2
000,Netral,1
tolong beri fitur blokir stnk karena sangat penting jika motor sudah terjual tanpa harus ke samsat ribet,Negatif,0
kemajuan teknologi bangsa ini keren enggak perlu datang cukup lakukan di aplikasi bangga banget,Positif,2
laporan keuangan cs mau meminta kode pembayaran sudah dibuat mingguan tetap enggak bayaran,Negatif,0
lumayan membantu kalo bisa yang tahun nya juga bisa online disini,Positif,2
okey,Netral,1
mantap jos gandos bayar pajak dari rumah stnk di kirim pengesahan pakai stiker hologram tinggal tempel saja terima kasih,Positif,2
bagaimana ini nanti proses nya malah makin bagus dari hari sebelumnya juga di kirim kirim dokumen nya,Negatif,0
lebih mudah dan praktis,Positif,2
foto daftar kendaraan ke tidak mau terus mohon maaf hilang,Negatif,0
petugas samsat akan tahu tentang proses putusan di apk nya ketika di akan gagal,Negatif,0
ternyata cepatan online enggak ribet,Negatif,0
bentuk bayar pajak tapi kode bank masyarakat indonesia tidak muncul terus terusan,Netral,1
terima kasih signal semoga kededepanya bisa lebih baik lagi,Positif,2
mudah,Positif,2
bengkel cepat enggak ribet stnk di bengkel sebentar di studio,Negatif,0
manta enggak perlu bayar calo,Netral,1
sangat mudah dan memudahkan hidup,Positif,2
mudah dengan adanya signal cuman pembayaran sept stnk diterima november bulan prosesnya,Positif,2
susah terlambat pas d mau kode pembayaran bisa coba mingguan tetap 1 bisa,Negatif,0
dimana ktp sudah dim diarahin oleh masyarakat di dukcapil program ktp nya berlaku seumur hidup mau bayar sampai susah,Negatif,0
terima kasih saya jadi bisa bayar pajak praktis tidak perlu biaya banyak untuk mobil yang saya beli indak plat luar daerah seandainya bisa melayani pajak tahunan juga akan mjd sangat baik,Positif,2
sebagian masyarakat yang sibuk bekerja seperti sekarang bisa perpanjangan zaman,Negatif,0
proses pengiriman nya lama sekal,Netral,1
memudah kan para pengguna kendaraan untuk membayar pajak,Netral,1
sudah daftar dengan ktp tapi masih harus verifikasi ke kantor kan namanya online,Netral,1
mau melakukan pembayan via online tapi kode virtual account yang di input tidak ada bagaimana ceritanya,Netral,1
sangat membantu sekal dan berkasnya cepat sampai,Positif,2
proses cepat sangat membantu buat saya sedikit susah sekali jasa buat mengurus proyek,Negatif,0
memudahkan menghindari antrian,Netral,1
data suatu barang bisa kalau kagak hanya dipastikan masih bisa kesimpen datanya enggak jelas kocag,Negatif,0
aplikasi nya sangat membantu,Positif,2
prosesnta simple dan jadinya cepat,Positif,2
harganya semakin menurun tahun 1984 masih bisa kena pajak kok apk banyak tahuan lain enggak bisa bagaimana kok bukanya makin kualitas ini semakin menurun,Negatif,0
sangat membantu tinggal tunggu dirumah sudah dikirimkan sukses selalu samsat dan pak pos yang mengantarkan,Positif,2
halo aku habis ngubah nama kendaraan tapi enggak bisa masuk ke app signal nya dan masih tertera pemilik lama cara ngubah ke pemilik baru nya bagaimana ya ngaruh enggak ya pas bayar pajak mohon di bantu jawab min terima kasih,Negatif,0
malah di buat pusing mau masukkan data kakak malah kolomnya enggak bisa di klik lah bagaimana mau bayar datang ke samsat tapi enggak bisa karena luar provinsi pakai signal malah enggak bisa isi kakak saya kira di permudah malah di persulit apk ini tingkatkan lagi layanannya bosku biar masyarakat lebih mudah bayar pajak,Negatif,0
alhamdulillah mantap walau luar provinsi tetap bisa perpanjang stnk proses cepat dan aman mantap,Positif,2
kebanyakan biaya d saja commerce saja dan gratis 2 aplikasi pada software robot mending nanti semua ini aplikasi disini bisa doongg masa enggak eng,Negatif,0
mau daftar dan bukan di persulit verifikasi dan terus,Negatif,0
hawaii,Netral,1
enggak usah repot repot ke poldan tinggal lewat aplikasi bayar nanti diantar kermh deh cocok banget buat pekerja yang super sibuk hihi prosesnya cepat kok nih aplikasi sudah lama saya pakai nih aplikasi baru sempat ulasan saja hihi,Positif,2
baru pertama kali lebih mudah tidak perlu antru tapi sudah hari stnk saya belum sampai,Positif,2
bagus cepat tidak usah atri hanya saja kadang suka lemot pas lading opsi pembayaran tolong di upgrade lagi,Positif,2
tidak bisa daftar padahal padahal itu sudah dipasang keluar karna ktp tidak dimasukan,Negatif,0
proses cepat dan mudah,Positif,2
untuk membantu mereka dipahami dan prosesnya ribuan ribet,Negatif,0
pengalaman pertama pakai signal mantap mudah dan pengiriman cepat,Positif,2
sangat memuaskan sangat membantu kita enggak perlu datang ke samsat isi prosedur ketentuan bayar adminnya habis itu langsung di kirim kerumah stnk nya yang penting data dan pajak kita benar,Positif,2
puass banget selalu amanah terima kasih signal sukses selalu cmiww,Positif,2
rasanyaa enggak adil saya bayar pajak pilihnya opsi antar lewat pos ditunggu enggak datang padahal sudah bayar jasa pos nya kan jadinya mahal bayar pajaknya karena harus byar tambahan ongkir tau begitu mending bayar pajak di indomaret saja ujungnya sama diprint sendiri kertas stnknya memang begini ya rasanya tinggal di konoha yang apa bisa diduitin hehe jadinya aku kasih bintang saja karena enggak puas,Netral,1
yang buat ktp orang dukcapil kenapa bilang nya data tidak sesai inilah indonesia mempersulit buatan sendiri kalau ktp yang buat orang eropa baru bilang tidak sesai,Netral,1
pelayanan cepat dan dokumen bisa di kirim tanpa harus datang ke samsat mantap harus lebih di tingkatkan aplikasinya agar lebih mudah untuk pengguna,Positif,2
aplikasi midah di mulai bertenaga listrik untuk urus 1 menjadi kendaraan thanks,Netral,1
sangat membantu dan mempermudah,Positif,2
malas bayar yang susah pakai membayar pajak dan cara bayarnya,Negatif,0
kenapa setiap buka aplikasi harus foto dan selfi dan ktp,Netral,1
tinggal sambil duduk belakang kamar stnk datang,Netral,1
sangat membantu,Positif,2
good,Netral,1
singkat dan sampai sesai alamat terima kasih,Positif,2
aplikasi ini tidak membantu pendaftaran pengesahan stnk saja enggak bisa bisa selalu gagal padahal pajak ku masih hari lagi baru masuk masanya,Negatif,0
1990,Netral,1
bayar pajak kendaraan lebih mudah,Positif,2
jelek stnk tidak berani anggap sembarangan,Negatif,0
kenapa sih aplikasi nya kalo wo tapi tahun wo tidak di gunakan,Negatif,0
toei commuter line,Netral,1
tak lama tidak ketinggalan sakpole ada perkembangan single terbaru bintang saya nanti,Netral,1
·,Netral,1
tolong aktif kan pelayanan dan prasarana,Netral,1
sangat menarik untuk khalayak umum dimana tahapan proses pajak tahunan lebih singkat dan terintegrasi semoga harapan kedepannya untuk pajak tahunan dapat melalui aplikasi ini terima kasih,Positif,2
alhamdulillah sangat bermanfaat dan membantu semoga makin baik lagi untuk kedepannya,Positif,2
ini aplikasinya baik ya data saat memiliki ktp muka masih sama kenapa dengan verifikasi hukum pendaftaran akun tidak bisa jadi alasan tidak valid dengan data dukcapil di muka dengan data itu sesai tolong dong segera di ambil karena untuk mendaftar pajak secara online,Negatif,0
pernah suatu saat akan terus niat enggak,Netral,1
proses sangat cepat,Positif,2
mempunyai kesempatan ketika mau menambahkan dua kendaraan lagi untuk pemilik baru dalam satu kakak tidak bisa disimpan selalu saja pesan error please call your way try again sudah terlambat pakai paket data atau ingat hasil errornya tetap diterima,Negatif,0
sangat memudahkan di tengah gempuran era modern yang serba sibuk saat ini apalagi bagi pekerja pengusaha karyawan dll cukup dari rumah atau dari kantor tempat kerja atau lagi diperjalanan sehingga tidak takut lagi terlambat bayar pajak kendaraan,Negatif,0
hebat samsat sekarang proses cepat enggak perlu antri dan untuk rumah hingga begitu bagus nya naik antar via pos enggak antri enggak ribet hari kedua sudah sampai terima kasih sayang sip sudah cepat dari kapal sampai selesai serah terima di jaga hanya hari,Negatif,0
saya bayar untuk tahun sampai mau bayar lagi di tahun bukti cetaknya tidak ada di kirim kirim di lacak di pos tidak ada barang itu di kirim di aplikasi pengiriman sudah selesai di tanya langsung ke kantor samsat tempat cetak sudah menunggu sampai jam lebih kata petugasnya tidak bisa di cetak karena sistem lagi bermasalah tolong di perbaiki lagi,Negatif,0
alhamdulillah sangat bersyukur bapak samsat dan bayar oli motor sangat bersih buat tenaga yang enggak tidak meninggalkan tugasnya terima kasih sekolah,Negatif,0
sudah main main jadi nopol kendaraan namun gagal mendapatkan jawabannya benar semua samsat jatim saya wa juga bilang di sopir tidak ada truk panduan,Negatif,0
tidak mau simple pakai aplikasi tapi dia dia stnk atau kalau sudah begitu dia samsat tidak bisa langsung harus proses 3 bulan,Negatif,0
kepada admin apk signal saya mau mnambahkan kndaraan kok tidak bisa gagal terus padahal data sudah benar dan saya mengajukan kritikblewat gmail resmi aplikasi ini sampai sekarang tidak ada jawaban mohon penjelasanya terima kasih,Negatif,0
oke,Netral,1
cepat dan efisien,Positif,2
biar bisu aku berbicara,Netral,1
mantap,Positif,2
bagus cepat juga untuk pengurusan dan pengiriman,Positif,2
kurang lengkap artinya untuk pembayaran pajak belum di jelas kan ya untuk plat perusahaan telepon tidak bisa ya tolong lakukan ya terima mau,Negatif,0
sma stnk generasi lama,Netral,1
saya tidak bisa mendaftarkan kendaraan saya bagaimana solusinya signal,Negatif,0
enggak perlu ke kebon nanas dikirim langsung kebogor walaupun agak lama terima kasih samsat jaktim per panjang yang kedua kali nya sampai lebih cepat hari,Positif,2
sudah kali coba pakai aplikasi masih lancar saja proses cepat dan pengiriman aman,Positif,2
good job,Netral,1
sangat membantu,Positif,2
mempermudah pembayaran pajak motor selama masih sesama daerah sampai stnk nya hanya butuh hari saja,Netral,1
′,Netral,1
sangat membantu,Positif,2
sangat membantu buat yang enggak sempat datang langsung ke samsat cuma pengiriman saja yang agak lambat kalo bisa di tambah pilihan kurir nya,Negatif,0
app sampah jelek sekal batas pajak sampah bisa bersih,Negatif,0
setiap saya hendak menambah nomor kendaraan baru selalu tidak bisa mau menghubungi agent dan juga selalu bilang sekarang lagi enggak ada ditempat sekarang ok diemail belum ada show nya kemarin tapi solusinya apa min kecewa sekal saya bintang akna berubah tidak ada promo,Negatif,0
masih lambat namun,Negatif,0
lebih praktis dan efisien jossgandhoss,Positif,2
enggak bisa bayar rincian biaya ada tapi stuck,Negatif,0
keren sangat mempermudah,Positif,2
cepat menghemat waktu dari pekalongan ke bogor transaksi hari sabtu sampai hari jumat siang,Positif,2
ada ada tingkatan lagi,Netral,1
proses cepat sangat membantu dalam bayar pajak dan bukti sudah mudah dikirim ke rumah tanpa akun kendaraan susah sempat beberapa generasi gagal namun masih kurang bisa dibantu perusahaan pendaftaran berhasil,Negatif,0
sangat membantu terus tingkatkan lagi mantap,Positif,2
tinggal tunggu di rumah enggak perlu antri di samsat,Netral,1
kemudahan pakai dan tanpa dapat langsung klik copy beres,Netral,1
simple,Netral,1
trim samsat dipermudahkan untuk membayar pajak,Netral,1
keren sih ini aplikasi pokoknya playanannya sangat baik,Positif,2
cepat enggak pakai ribet prosesnya sangat membatu bagi yang kerja di luar domisili coz enggak perlu pulkam tinggal tunggu proses minggu stnk di kirim ke alamat kita tuju kalo bisa untuk pajek lima tahunan juga di permudah di satu aplikasi ini juga min terima kasih,Negatif,0
support search system nya susah dibantu ketika mau tambah data search nya karena ada padahal data sudah dicari semua atau pekerjaan aplikasi nya belum bayar support kita minta bayar pajak tertib lho tolong di bantu warga masyarakat nya,Negatif,0
sip mantap sekal stnk sudah di terima dengan baik signal samsat sangat membantu dan memudahkan buat bayar pajak bermotor,Positif,2
mantap prosesnya cepat,Positif,2
mengesalkan banget sih face recognition nya yang bikin beloon apa bagaimana,Netral,1
bayar pajak tahunan jadi lebih mudah,Positif,2
dengan adanya aplikasi ini bayar pajak jadi mudah tidak perlu antri dan menunggu lama trmks signal,Positif,2
cukup membantu stnk asli sudah diterima terima kasih,Positif,2
bermanfaat semoga ke depan nya bisa di di tingkat kan lagi pelayanan nya apalagi tentang pengiriman semoga bisa lebih cepat,Positif,2
aplikasi tidak sayang kalau mengurus online biar tidak kantor dan hemat waktu malah bikin ribet [UNK] ambil ke kantor bisa juga saran saya baik langsung saja kita usah membayar aplikasi ini saya sudah bayar ongkir sama layanan aplikasi tentu tetap di suruh ngambil jual rugi ke ongkir lain layanan aplikasi,Negatif,0
saya daftar uang nik jadi sudah terverifikasi dan dia mau ganti nik pun pas daftar ada banyak jadi apa tidak dicek dulu,Negatif,0
dan kenangan warganya sangat membantu warga bagi yang tidak bisa datang langsung pesawat,Negatif,0
lumayan memudahkan untuk membayar pajak tahunan sayangnya pengiriman dokumen fisiknya lama sekal sampai ke rumah,Netral,1
proses cepat,Positif,2
cepat praktis dia tidak sadar,Negatif,0
aplikasi nya yaitu listrik,Netral,1
buruk personil lain saya disuruh main mengurus rumah padahal ktp aktif bekerja pasti juga bisa langsung untuk cek pajak saja cuma,Negatif,0
enggak pemberitahuan padahal belum daftar tapi mau melakukan pelayanan pajak stnk untuk pemberitahuan yg belum dihitung,Negatif,0
kok tida bisa daftar ya padahal ktp asli,Netral,1
maaf min boh gak lama kelamaan kita pacaran nanti dan resinya kok enggak kerja pliss jangan dipersulit,Negatif,0
sip mantap sangat sangat mudah di gunakan,Positif,2
tetapi paket ini lambat dan ingat di tanggal juni dikirim paketnya 15 juni hari terakhir dikirim dalam samsat ujung batu untuk resi pengiriman yang tertera di apl awal samsat bukan resi pos jadi terlambat bisa dilacak,Negatif,0
mantap,Positif,2
nya tampilan ui aplikasi nya terlalu aneh tolong segera di perbaiki jadi jadi tau membuatnya mengerti,Negatif,0
mantap,Positif,2
sangat membantu untuk perantau seperti saya terima kasih,Positif,2
server jelek koneksi jadi sering terputus,Negatif,0
simple no ribet ribet kabupaten bandung juara,Negatif,0
top,Positif,2
terima kasih mudah dan lancar,Positif,2
cara lebih mudah dan cepat untuk bayar pajak,Positif,2
bagus paket sudah di terima dengan baik mantap samsat bali,Positif,2
fast respons,Netral,1
ini buat teman bisa dikirimkan ke alamat saya kunjungi nya tolong tanya perbaiki sistem email dulu,Negatif,0
begitu banget banyak tahu maaf dia sekarang sudah menunggu 6 april sampai saat ini belum dikirim juga dokumennya bagaimana kalian enggak pakai solusi yang apa,Negatif,0
