review_text,label,label_encoded
jujur kecewa banget sudah bolak balik ke alfa ke indonesia tapi semua gagal coba pakai brimo pakai go pay juga enggak bisa kenapa sih katanya mempermudah nyatanya hasilnya kosong,Negatif,0
sangat gak mudah dipahami sampai sekarang enggak ribet,Negatif,0
kenapa tampilan ui aplikasi nya jadi aneh tolong segera di perbaiki jadi tidak bisa di gunakan,Negatif,0
untuk tempat pembayaran sudah minggu lebih masih saja belum bisa mendapatkan stadium lama sampai pelaksanaan pelaksanaan berkala sudah bahkan setiap hari dicoba tapi lagi sekarang masih mungkin saja tidak bisa,Negatif,0
seminggu baru di kirim stnk ya,Netral,1
pengirimannya lama mingguan,Netral,1
cuma cek pajak saja lewat apk ini tapi pas mau bayar langsung ke samsat samsat menolak dengan alasan sudah melakukan pendaftaran online dan pihak samsat tidak bisa membatalkannya dari aplikasi juga enggak bisa dibatalkan,Negatif,0
belum bisa bayar untuk bangkah belitung nomor bayar tidak ditemukan kalau via baca kalau bri enggak ada pilihan untuk barbel enggak semua provinsi ada tolong dinasionalkan untuk pembayarannya nanti saya ubah lagi bintangnya terima kasih,Positif,2
perlu ditingkatkan lagi pelayanannya,Netral,1
nah kayak begini bayar pajak jadi lebih mudah tidak ribet tinggal diam di rumah sampai stnk datang ke rumah cuma kalo pajak ganti kaleng belum tau bisa atau tidak,Negatif,0
sangat membantu,Positif,2
jarang sekali turbo lumayan oke,Negatif,0
alhamdulillah sangat memudahkan dalam perpajakan,Positif,2
9 joo,Netral,1
aplikasi sembarangan ada software tidak sekal semua tidak error check pajak kendaraan tidak bisa tambah kendaraan juga semua kotor selalu di arahin ke live chat live laptop juga robot tidak membantu sama nya aplikasi dengan komputer tapi hanya aplikasi amatir,Negatif,0
aplikasi enggak diam tinggal bayar siapa pasti mulu,Negatif,0
sangat membantu bagi perantau yang enggak perlu ribet buat pulang kampung cukup lwat aplikasi signal urusan bayar pajak rebes,Negatif,0
kalau bisa perpanjang pajak tahunan sklian tks,Netral,1
dapat berfungsi kembali,Netral,1
joss sangan membantu buar orang yang sibuk,Positif,2
progser nya vepet,Netral,1
mantap jadi bisa pajak stnk dari luar kota enggak perlu ribet stnk sudah sampai rumah dengan aman,Negatif,0
sangat membantu bagi yang sibuk terima kasih,Positif,2
mantap,Positif,2
sangat membantu terima kasih,Positif,2
dari januari sampai oktober untuk pembayaran virtual account semua bank tidak bisa wilayah jawa timur sangat mengecewakan sekal pelayanan tidak bisa,Negatif,0
kemarin baik hari saja jadi dari go 2004 nya jadi eror terus enggak tau kenapa co gagal sih mau pembayaran padahal pj sangat membantu no name pungli no lama lama tapi malah bayar,Negatif,0
mantap bayar pajak lancar sampai ditempat,Positif,2
manta terima kasih signal semua urusan jadi gampang enggak ribert musti datang ke samsat thanks sangat membatu,Positif,2
sangat berguna,Netral,1
setiap check pajak kendaraan kok selalu gagal tidak ada layanan cobalagi terus,Negatif,0
dibawah ini temukan aplikasi dicoba kali juga tidak bisa login,Negatif,0
sangat membantu,Positif,2
gagal terus foto untuk akhir keterangan terjadi kesalahan penggunaan koneksi maka gue pakai koneksi yang bisa banget,Negatif,0
mohon maaf untuk saat ini agent kami sedang tidak berada di tempat semua mohon menunggu untuk dan coba hubungi beberapa saat lagi tolong lah lebih responsif untuk live chat dan kami butuh jawaban saat ada kendala,Netral,1
joss,Netral,1
sangat memuaskan,Netral,1
mudah dan memudahkan,Positif,2
goodd,Netral,1
enggak pakai mengantri,Netral,1
saya kalau bayar pajak stnk bermotor pasti selalu telat karena memang dananya belum siap dan biasanya saya meminta bantuan orang lain untuk mengurus pajak motor saya karena kita tahu kalau bayar pajak telat pasti mengurus nya jauh ke kantor samsat langsung dan biaya yang harus kita keluarkan bisa lebih besar karena untuk bayar jasa pengurusannya tapi sekarang setelah saya tahu ada aplikasi signal saya bisa bayar pajak secara online dengan lebih hemat waktu dan biaya walau agak lemot,Netral,1
memudahkan dan ngirit waktu,Netral,1
kapan pemakaian istilah lama banget,Netral,1
mempermudah kendaraan tanpa melewati samsat namun tanpa ada waktu dimana bayar dari rumah,Netral,1
tolong membayar kenapa sih suka error kalo mau jadi pajak kenapa sih enggak diperbaiki biar uang nya benar walau kesalahan sih kesalahan,Negatif,0
memuaskan,Netral,1
mau pajak saja login selalu error,Negatif,0
manta anda bisa,Negatif,0
aplikasi nya bagus membantu pemilik kendaraan membayar pajak tanpa harus datang ke samsat dikala kita dihadapkan dengan kesibukan yang tidak bisa di tunda terima kasih signal tetap terus tingkatkan pelayanan onlinenya,Negatif,0
mudah dan tidak ribet,Negatif,0
sampai sekarang bayar pajak maka perlu beralih ke samsat kita bisa lewat internet,Netral,1
berlangsung terlalu lama,Netral,1
kali memasuki video lengkap enggak bisa tolong kalian,Negatif,0
okelah,Netral,1
good,Netral,1
gambar mempunyai lembaran isinya iklan,Netral,1
mudah cepat terpercaya,Positif,2
mantu,Netral,1
enggak membayar,Netral,1
oke,Netral,1
mana kok belum kirim lama banget sudah minggu,Netral,1
proses cepat dan praktis,Positif,2
mutan,Netral,1
tidak tahu kenapa tinggal poser pembayaran belum mau atau bingung bisa padahal belum mampu,Negatif,0
percuma bikin transfer kalau co • ditransfer ke kantornya hmm,Netral,1
mantaabbzzzz jadi enggak perlu repot² datang ke samsat simpel dan mudah prosesnya,Positif,2
apk ini sangat sangat membantu dalam proses membayar pajak tidak perlu repot repot datang langsung ke samsat hanya duduk saja di rumah tinggal klik dan ikuti step by stepnya dari hp keren good job by the way saya sudah menerima paketnya dengan kurun waktu penerimaan kurang dari hari terima kasih,Positif,2
penetapan tidak berlaku saat pembayaran,Netral,1
tidak mendapatkan kode otp,Netral,1
terima kasih,Positif,2
luar biasa sangat membantu,Positif,2
mau bayar uang hilang ya sekarang loadingny mundur,Negatif,0
sangat membantu bagi pemilik terutama efisiensi biaya dan waktu serta data tersusun rapi dan up todate kedepannya untuk pajak tahunan lewat aplikasi saja jadi semuanya by online,Positif,2
bagus dan cepat,Positif,2
sangat dekat dan memudahkan untuk bayar pajak baru dan memungkinkan untuk buka blokir selain pintu tilang selain dari grogol ini saja,Netral,1
bagi yang enggak banyak waktu ini bisa jadi solusi bayar pajak lebih mudah,Positif,2
luaarr biasa berperan sebagai aplikasi syariah sudah dibuat setelah diaktifasikan karena membantu buat nasabah namun belum sempat menumpuk di kantor samsat dan meminimalisir kerugian karena keterlambatan pembayaran,Negatif,0
·,Netral,1
sudah hari mencoba mau bayar pajak motor tapi gagal terus lewat dana maupun gopay maupun bank tolong diperbaiki,Negatif,0
bintang dulu secara fitur memang bagus banget dan friendly tapi kenapa setiap kali mau pengesahan stnk pasti error terus kalo memang aplikasi nya belum bisa dipakai pada seluruh wilayah indonesia mending wilayahnya dibatasi saja min kalo sudah perbaikan baru bintangnya dinaikin,Negatif,0
mantap buat anda enggak bukan libur theater,Negatif,0
sekalinya sudah lancar enggak ada eror pendaftaran nomor kendaraan atau eror aplikasi ini sudah sempurna sayang masih ada eror kadang cuma enggak apa-apa karena setelah dicoba lain waktu baru lancar enggak ada eror bayar pajak stnk dan menerima tbkpnya pun enggak harus datang cukup bayar lewat aplikasi ini terus pilih opsi antera tbpkp ke alamat yang diinginkan,Positif,2
sangat membantu sekal,Positif,2
banyak rusak dan mematikan pungli,Netral,1
sangat mudah dan cepat dalam pelayanan publik,Positif,2
mantap,Positif,2
beberapa hari buka kode pembayaran online di daftar sampai berulang saja tidak bisa baca download tolong saja,Negatif,0
sangat memudahkan dan mendukung digitalisasi saran mungkin bisa ditambahkan plastik cover baru untuk stnk nya semoga semakin berkembang aplikasinya tidak hanya pajak tahunan tapi bisa untuk pajak tahunan dan lain lain,Netral,1
seperti selogannya modern modern maju,Netral,1
buat mati wajah saja lemot nya tahan makan,Netral,1
baru pengurusan skck dan harus ditutup lagi,Netral,1
lebih memudahkan bayar pajak pengiriman juga cepat,Positif,2
overal oke pengiriman lumayan apk nya pak pembayaran pilih bank lama sekal muncul kodenya bahkan enggak bisa jadi bayar di tokped untuk kartu fisiknya tidak seperti kita datang langsung ke samsat,Negatif,0
sangat membantu untuk pembayaran tahunan kendaraan bermotor,Positif,2
joss mantu,Netral,1
jika sepeda motor bekas bukan punya milik sendiri apa bisa lewat online,Netral,1
jadi semakin mempermudah dengan kondisi sekarang juga yang enggak bisa datang untuk mengunjungi instansi samsat terdekat dan lebih nyaman untuk pembayaran pajak maupun online status proses ditampilkan hingga selesai pengiriman dokumen baru,Negatif,0
jospar gunawan hanya perlu,Netral,1
hanya bersama ribet bisa menjauh dari rumah mantap,Negatif,0
sejauh ini apk bagus proses awal sampai selesai cepat,Positif,2
ok,Netral,1
kode rahasia expired 1 hanya bisa dibayar,Negatif,0
manta pelayanannya memudahkan pemakai kendaraan,Netral,1
mudah cepat dan aman,Positif,2
akan bertanya apabila setelah melakukan proses eksekusi samsat informasi yang dikirimkan email kertas pajak tulis kembali lalu apakah kan itu saja sudah sah atau masih mengucapkan cap samsat kantor ke kantor samsatnya ya masih bingung,Netral,1
001 oke,Netral,1
sangat memudahkan,Netral,1
mudah bayar tahunan kedepan bayar tahunan juga mudah,Positif,2
sangat bermanfaat buat perantau,Netral,1
mantap enggak perlu ke samsat buat bayar pajak hanya perlu di rumah di manapun bisa bayar dan di antar mantap deh,Positif,2
mantap cepat proses nya n cepat juga pengiriman nya salam sukses selalu,Positif,2
aplikasi yang sangat membantu sekal kita enggak perlu antri lagi menit selesai tunggu di rumah stnknya di kirim,Positif,2
sudah minggu saya tidak menerima dokumen fisik status on proses terus resi tidak bisa di lacak dari aplikasi pos indonesia,Negatif,0
terima kasih stnk sudah diterima dengan aman,Positif,2
habis update jadi selalu di buat film,Negatif,0
proses cepat,Positif,2
aplikasi enggak guna mau daftar saja email buat foto wajah sinkronnya susah banget giliran sudah bisa setelah susah payah ktp nya dibilang enggak valid ini sekarang enggak niat bikin aplikasi mending cabut saja dari playstore tujuannya mempermudah tapi baru mau situs yang aja banget yakin tanggapan buat review ini juga paling hai sobat signal maaf akan kendala pendaftaran tersebut kalo ditanggapi itu memang,Negatif,0
mempermudah pembayaran untuk yang kebetulan datang ke depan langsung,Negatif,0
susah dicari foto ktp 1 judul selfie,Negatif,0
cepat selesai,Positif,2
setelah di temukan tetapi kurang bisa ngapa mengapai download aplikasi,Negatif,0
susah ribet enggak recommend,Negatif,0
proses cepat tidak perlu antri dikirim kerumah,Positif,2
saya ingin coba bayar pajak lewat apk ini data sesai dengan apa yang tertera dengan tnkb kenapa kok begitu di tambahkan kendaraan bermotor anda tidak berhasil di tambahkan,Netral,1
tetapi jika aplikasi mau kirim aplikasi ke luar pulau tak bisa kita mau bayar kalau prosesnya bisa,Negatif,0
mantap,Positif,2
mudah dan cepat terima kasih polri,Positif,2
amanah aman,Netral,1
akhirnya banget ganti habis,Negatif,0
alhamdulillah mendarat dengan selamat thank you signal samsat thank you pak pos pertahankan,Positif,2
pulau harapan,Netral,1
membantu dan bermanfaat,Positif,2
mudah dan tepat sasaran maju terus bangsaku,Positif,2
proses simpel mudah dan cepat,Positif,2
cepat dan aman kali sudah menggunakan aplikasi ini sangat membantu sekal,Positif,2
melihat daftar saja gara banget bisa,Negatif,0
sunshine,Netral,1
oleh upaya membayar pajak tahunan tidak harus dikenakan di bandara,Netral,1
saran untuk menambah kondisi seperti perpanjangan wilayah atau perpindahan ke satu wilayah,Netral,1
kegiatan pembayaran,Netral,1
jadi ada sempit tapi yang tidak ada jalan untuk mendaki stnk,Netral,1
aplikasi ini sangat membantu duduk manis dirumah e sntk mendarat dengan baik,Positif,2
ini membantu memudahkan tks,Positif,2
aplikasi web,Netral,1
memudahkan buat saya yang malas untuk antri,Netral,1
manta semoga untuk yang tahu an dan balik nama bisa online juga,Netral,1
proses cepat dan mudah area jawa barat,Positif,2
alhamdulillah kalo untuk perpanjang stnk tahunan itu semua aman terkendali mungkin hanya masukan kali boleh dipertimbangkan tambahkan juga perpanjang plat motor orang mobil nopol sekalian juga disini biar jadi efisiensi waktu dan berkurang warga di tkp semoga masukan saya bisa diterima,Positif,2
pelayanan baik tim cs juga cepat tanggap dalam pengaduan,Positif,2
lambat pelayanan dan pasti saja walaupun pakai jasa express,Negatif,0
enggak guna,Netral,1
mudah cepat transparansi dan kemudahan pembayaran mantap nih,Positif,2
saya kasih bintang soalnya pas daftar kok no kakak yang jamang bahala yang terdaftar mau hubungan live chat petugas tidak ada dit mulu jawabannya mengapai nyediain live chat kalo petugasnya enggak ada cuma mengomong sama robot enggak bakal ketemu jalan keluarnya,Netral,1
mudah digunakan dan sangat membantu,Positif,2
efektif dan hidup,Netral,1
aplikasi payah padahal data akan pernah berubah atau suruh lagi kepada samsat sendiri,Netral,1
pengiriman 4 dan sekal 9 nov 2 cimahi yang sampai dari cimahi ke cimahi,Netral,1
harus pagi banget kalo siangan apa kan error ya sayang kasih sangat bersih,Negatif,0
sangat membantu,Positif,2
mantap tanpa ribet lagi antri panjang,Negatif,0
kok gak tambah kendaraan satu sama enggak geng min korea,Negatif,0
mantap,Positif,2
sesai dengan pilihan exspress,Netral,1
app sampah jelek sekal fiturnya pajak rakyat buat beginian,Negatif,0
ok,Netral,1
sekali di kotoos 5 hari langsung berbeda,Netral,1
alhamdulillah benar benar sangat membantu terima kasih bapak bapak kapolri the best pokoknya,Positif,2
sangat mudah untuk bayar pajak kendaraan bermotor tidak perlu mengantri ke samsat cukup di rumah bisa bayar pajak kendaraan bermotor nanti tinggal tunggu datang stnk nya ke rumah selesai deh mantap signal,Positif,2
satu bulan mau daftar gagal terus katanya data tidak sesai dukcapil padahal ktp saya baru saya perbaharui ke dukcapil admin kasih solusi dong,Negatif,0
mau bayar pajak enggak bisa,Negatif,0
sangat membantu semoga ke depanny pembayaran pajak kendaraan di permudah coba kalau bayar pajak kendaraan bukan sebagai bukti pembayaran usaha milik seseorang tapi kalau masih pakai nama orang harus ke samsat biar hasil verifikasi biar pemasukan pajak kendaraan untuk mencari jalan semua bagus keluarga yg di permudah saya yakin orang pasti mau mutasi contohnya saya karena sistem nya susah dibilang mahal lebih baik aku bayar pajak ke tempat asalnya,Negatif,0
status pengiriman sulit dilacak sudah seminggu sejak pembayaran dokumen belum diterima pengiriman via pos indonesia harap lebih di perbaiki pelayanan aplikasinya,Netral,1
kenapa dokumen nya tidak dapat diterima untuk mendaftarkan pengesahan nya,Negatif,0
enggak ribet enggak mengantri cepat,Negatif,0
memudahkan masyarakat yang sibuk bekerja dan tidak bisa perpanjangan stnk,Negatif,0
layanan bagus,Positif,2
satset menit kelar terima beres enggak perlu repot ke kantor samsat antri dll,Netral,1
jadi lebih simpel dan nyaman manta,Netral,1
proses cepat,Positif,2
mantap,Positif,2
mudah dan sangat membantu,Positif,2
daftar selalu ada,Negatif,0
gila sih ini yg enggak ribet stnk enggak sampai nanti sudah dikirim dari rumah orang yg hal kan tetap bisa nanti apresiasi dia job,Negatif,0
1982,Netral,1
mantap,Positif,2
saat ini saya tidak bisa bayar apapun di app ini mohon di chek lagi update lagi biar normal,Negatif,0
terima kasih enggak perlu ribet ke samsat tinggal duduk manis dirumah,Negatif,0
terima kasih sangat bermanfaat aplikasi ini buat saya,Positif,2
pengesahan stnk tidak berhasil terus,Netral,1
tambah mumet,Netral,1
sudah dua bulan tapi pajak fisiknya enggak dikirim kirim,Netral,1
sudah keren,Positif,2
saya sudah pakai aplikasi ini selama tahun tapi kenapa saat ini saya enggak bisa dapatin kode bayar ya masuk menu apa sih gagal terus chat aplikasi juga enggak membantu karena mesin penjawab semua menu sampai aku coba satu tapi keterangan layanan tidak tersedia,Negatif,0
baru mulai pertama,Netral,1
sangat membantu dan mempermudah proses pembayaran pajak motor kita,Positif,2
kok tunggu won byar min langsung bros uang salah mulu,Negatif,0
alhamdulillah amanah mudahan perpanjang plat nomor bisa online juga,Positif,2
tidak pernah cek dengan motor,Negatif,0
sangat membantu,Positif,2
kenapa mau sampai jadi alias palsu ktp jadi taksi tidak bisa tolong sopir biar bisa bayar pajak tepat waktu kalau bukan dg kerja kasih bonang dulu kalau lebih dulu baru bintang,Negatif,0
imam yang dikhususkan untuk umat,Netral,1
alexander simple supply ribet signal company best,Negatif,0
gagal terus cuma mau co katanya gara buruk gara gagal buat bisa streaming yang kurang lancar jaya,Negatif,0
aplikasi bodoh ini verifikasi wajah tidak bisa posisi wajah sudah pas pencahayaan terang aneh,Negatif,0
di mana sudah selesai tapi tidak bisa juga masuk dirumah,Netral,1
aplikasi ini sangat membantu masyarakat dengan mudah membayar pajak taunan terima kasih signal semoga semakin jaya,Positif,2
mantap bayar pajak jadi mudah meskipun di luar kota,Positif,2
tbpkb saya terus dikirim via pos indonesia sejak tanggal mei 2006 di sekarang tanggal saya menulis review 11 mei statusnya masih pra collecting terus tanya via dm diarahkan tanya via live chat pas sekali tanya live chat yang jawab pakai bot wkwkwk kalau memang enggak ada pengiriman tbpkb dan hanya menerbitkan e tbpkb saja sebaiknya matikan saja fitur untuk bayar sms fisiknya nominal biaya ongkirnya memang kecil tapi mudah dikali 6 orang yang mengetahui barang serupa juga lumayan,Netral,1
proses gampang no antri antri pengiriman juga cepat,Positif,2
byr pajak dari rumah lebih hemat waktu asalkan bayarnya hari sebelum jatuh tempo biar enggak khwtir overload dipengiriman pengalaman pay tanggal jangan diterima tanggal jangan,Netral,1
padahal dulu namanya kerja stnk tapi ini enggak bisa bisa sudah tidak berhasil dg sini ribet tidak lain selalu di persulit indonesia indonesia kunjungi,Negatif,0
sah,Netral,1
pelayanannya baik dan cepat namun pengiriman penerimaan stnk nya harus menunggu sampai hari baru diterima mohon lebih dipercepat proses pengiriman stnk nya untuk ke depannya terima kasih,Positif,2
alhamdulillah sangat membantu enggak perlu antri di samsat,Positif,2
manta,Netral,1
jadi mudah dengan aplikasi ini,Positif,2
2006,Netral,1
perpanjangan stnk mudah sekal sambil rebahan sehari sudah nyampee ke alamat tujuan terima kasih,Positif,2
alhamdulillah lebih mudah untuk pembayaaran terima kasih,Positif,2
daftar susahnya ambil file aplikasi kayak begini saja alias bikin ribet belum mau verifikasi masak ktp sama wajah di ganti enggak identitasnya bisa sama bisa jadi hilang,Negatif,0
prosesnya cepat bila enggak pakai ribet maupun dokumen seperti di daerah tujuan sangat cepat dan,Negatif,0
lain itu,Netral,1
sangat membantu di saat waktu tidak sempat bikin secara langsung,Positif,2
sangat praktis,Positif,2
sangat membantu sekal,Positif,2
lumayan membantu tapi sayang masuh belum bisa pembayaran lewat brimo untuk kota palembang,Positif,2
tambah jelek apalagi bayar oli saja masih dipersulit tidak buat orang atau di bayar yang disalahin yang punya motor,Negatif,0
luarr biasa cepat tepat dan presisi,Positif,2
sangat mempermudah pemakaian sistem penomoran stnk,Netral,1
pelayanan nya mudah dan cepat,Positif,2
terbaik dan sangat membantu mungkin fitur vermuk bisa di hilangkan untuk lebih mempermudah terima kasih,Positif,2
kendaraan yang bukan a n sendiri karena sebelum mau biaya semula harus dibayar berubah menjadi jumbal biaya pokok,Negatif,0
sangat membantu sekal gampang dan mudah,Positif,2
tidak mau pembayaran,Negatif,0
keren,Positif,2
tahu besok bayar di signal saja mantap,Positif,2
sangat memudahkan,Netral,1
batam mempermudah dalam pelaporan pajak,Netral,1
jadi memudahkan penduduknya membayar pajak kalo tengah untuk tetap terbaik dan bisa dibayar lewat signal,Netral,1
manta pelayanannya memudahkan pajak tahunan,Netral,1
mutan,Netral,1
pelayanannya lumayan cepat dan cukup membantu karena tidak perlu antri di samsat,Positif,2
curi alat negara cari buat aplikasi mini negeri ya kalah nya aplikasi bigo malun negara saja,Negatif,0
stnk enggak sampeudah beberapa minggu,Netral,1
aplikasi bosok mau ngisi data kendaraan saja tidak bisa padahal datanya benar,Negatif,0
tolong di tambah jasa pengiriman lain nya selain pos indonesia dokumen saya lama sampai nya walaupun sudah pakai kilat cek resi sudah kali gagal di kirim begitu pun dokumen sebelum nya harus di komplain keras dulu baru dokumen nya di kirim,Negatif,0
sangat memuaskan layanan cepat menghemat waktu jadi lebih mudah semoga sukses selalu,Positif,2
sangat memudahkan maju terus kaki melangkah,Netral,1
aplikasi apaan ini daftar stuck di ktp sama foto selfi itu bisa memang harus sama ktp sama foto bisa pasti beda foto sudah cukup lama terus selfi foto baru pasti ada perbedaan nya apalagi ktp berumur lebih 35 tahun payah ini aplikasi indonesia mau gunakan untuk bayar pajak yang di download,Negatif,0
kenapa saya kembali ke kali nya malah sekarang kan sekarang nik 5 8,Negatif,0
vietnam selatan pol,Netral,1
kenapa dusun perpanjang ke 7 2 sehingga gagal suruh validasi kasus ke 5,Negatif,0
hebat samsat sos harus pulang enggak perlu antri cukup dari kenal tidak begitu stnk nya putus antar via pos enggak antri enggak ribet hari kedua sudah sampai terima ingatan samsat sip tambah bersyukur dari mangajukan sampai selesai sampai terima di rumah esok hari,Negatif,0
sangat bermanfaat mengurangi biaya tak terduga,Netral,1
bagus sekarang bayar dulu jadi enggak ribet anak saya yang merantau untuk pelosok negara,Negatif,0
ci sip,Netral,1
pembayaran jadi mudah enggak perlu jauh² prg ke samsat,Positif,2
jogja indramayu satu hari sampai kiriman stnk nya mantaapp,Netral,1
manta cepat tepat,Positif,2
pengirimannya lama lagi pilih itu benar,Netral,1
aplikasi sampah mau bayar pajak saja dipersulit di negara ini masa pendaftaran pengesahan stnk tidak dapat diproses mulu malah disuruh ke samsat jadi apa gunanya bayar online,Negatif,0
setelah di ketahui dulu enggak sayang ngapa mengapai aja aplikasi,Negatif,0
terima kasih,Positif,2
tidak bisa dibilang,Negatif,0
aga lama proses kirim nya di tingkatkan lagi agar lebis satset seharusnya kalau sudah dengan sistem online semoga makin bagus kedepannya,Positif,2
mantap membantu sekal,Positif,2
sangat membantu di hari sibuk,Positif,2
perbaiki waktu pengiriman dan hapus biaya aplikasi,Netral,1
hanya mempermudah bayar system 5,Netral,1
sangat mudah untuk digunakan,Positif,2
mempermudah urus perpanjangan stnk walau di luar kota terima kasih signal,Positif,2
pengiriman stnknya sangat lambat bahkan mungkin ada ongkir baru trayek meskipun masih kota,Negatif,0
mau daftar saja susahnya meminta ampun gue mau bayar pajak pak,Negatif,0
keren semoga tetap amanah,Positif,2
minggu prosesnya dari pembuatan sd kerumah pakai pos express,Netral,1
pembayaran pajak mudah dan praktis tapi sayang pengiriman lambat masak sampai di rumah hari,Negatif,0
aplikasi kocak daftarin stnk a n diri sendiri atau keluarga gagal terus,Negatif,0
apakah diaplikasi signal bisa bayar dan itulah asal nama orang tersebut sedangkan taksi di kota yang punya atas harga motor di wilayah,Netral,1
aneh kalau di balik enggak bilang satu ktp tidak sesai kata apa,Negatif,0
sangat membantu dan sangat mudah untuk memperpanjang pajak,Positif,2
terima kasih aplikasi signal,Positif,2
alhamdulillah mengikuti prosedur hari sudah dikirim sampai rumah joss,Positif,2
memudahkan sekal padahal dulu kali coba karena bayar yg enggak ada datang ke tempat akhirnya kerja buat atau bayar lewat signal ternyata mau pertahanin ya admin dan mulai bagus bakalan lewat signal untuk bayar nanti biar kita meminimalisir oknum yang main orang admin,Negatif,0
kok wilayah maluku pembayaran belum bisa ke alfamidi dan indomaret belum bisa aplikasi dana juga belum bisa,Netral,1
pelayanan televisi,Netral,1
manta,Netral,1
terima kasih samsat padang proses cepat hidup polri,Positif,2
terima kasih banyak sudah sampai tempat,Positif,2
modah,Netral,1
seperti selogannya jawa barat istimewa,Netral,1
mudah dan hemat waktu mantu,Positif,2
oke sudah aman menunggu jam pagi baru dapat otp,Netral,1
sangat membatu,Netral,1
terbantu dengan adanya signal,Netral,1
sangat membantu sekal bagi yang sibuk terima kasih signal samsat,Positif,2
ok cepat dan aman,Positif,2
waduh paling praktis dan mudah bayar pajak dengan online tks signal,Positif,2
contohnya,Netral,1
bagus,Positif,2
pembayaran eror semua bagaimana ini,Netral,1
sangat membantu,Positif,2
layanan suka membantu tapi terbatas dalam rilis mohot di india hanya,Negatif,0
pelayanan yang buruk berkas stnk sudah bulan tapi belum dikirim juga,Negatif,0
cepat dan enggak ribet mantap,Negatif,0
aplikasi enggak ikut verifikasi bisa berkali kali tak dicari ganti hape 1 juga sama kekurangan,Negatif,0
2013 sudah masuk brimob sekarang sudah,Netral,1
sangat dibutuhkan dalam pembayaran elektronik,Netral,1
اوكي,Netral,1
assalamualaikum pak saya kasih bintang dulu mohon ijin untuk membayar pajak kendaraan bekas harusnya dipermudah karena saya beli motor bekas dan susah cari ktp pemilik pertama semoga kedepan bisa dipermudah cara bayarnya karena sekarang era digital kalau memasukkan nik ktp pemilik pertama saja harusnya cukup karena di bpkb pemilik motor pertama tertera semoga keluhan saya ditanggapi terima kasih,Negatif,0
jadi lebih mudah terima kasih,Positif,2
luar biasa manta sangat membantu terima kasih seyogianya perpanjang tahunan sudah bisa online dengan menggunakan verifikasi yang terintegrasi nik hp yang didaftarkan pertama kali verifikasi wajah dan lainnya yang ditdk dapat digandakan,Positif,2
kenapa enggak bisa memproses yang rugi padahal memang dibutuhkan,Negatif,0
sangat baik dan sangat membantu untuk kita yang malas mengurus mengurus kekantor,Positif,2
sangat membantu masyarakat untuk pelayanan pembayaran pajak stnk dan tidak perlu antri lama lagi,Positif,2
memuaskan,Netral,1
memudahkan untuk pembayaran,Netral,1
live aid nya buruk sangat bagus,Negatif,0
manta,Netral,1
mempermudah terima kasih polri,Positif,2
sangat membantu buat byar pajak tapi kalo bisa dipercepat pengirimnya dan di perbaiki sistimnya kadang susah masuk aplikasinya,Negatif,0
akhirnya aplikasi nya bisa di pakai lagi walaupun tahun kemarin harus repot mengeluarkan biaya lebih karena harus titip orang byr pajak kalo pakai aplikasi kan enak enggak ribet lebih cepat byr pajak nya,Negatif,0
aplikasinya mudah dan simpel cuma kadang sering error,Negatif,0
layanan ok stnk baru sudah diterima terima kasih,Positif,2
efektif dan efektif,Netral,1
tetapi tak perlu penampilan luar biasa,Netral,1
memang tidak bisa bisa login situs google keterangan verifikasi selalu gagal padahal untuk kita di foto jelas verifikasi wajah kita sangat bisa dan sesai panduan memang selalu gagal,Negatif,0
mempermudah,Netral,1
manta enggak ribet,Negatif,0
aplikasi ribet harus daftarin motor pribadi apk tlol,Negatif,0
pengirimny lm setgh buln baru ymp,Netral,1
proses aga lahir,Netral,1
cepat dan responsif,Positif,2
cepat selesai,Positif,2
mantap cepat tepat praktis,Positif,2
saya kasih bintang dulu pernah nanti mulu dari kalian enggak bisa mulu ya di aku lagi dong kemarin dong masa eror terus maju sekarang sudah enggak begitu anda kasih bintang ful,Negatif,0
karena bermanfaat bagi negara khususnya saya,Netral,1
aplikasi enggak bergerak tak unggah foto ktp yang susah bergerak,Negatif,0
proses mudah dan cepat,Positif,2
bintang bila dulu tombol navigasinya terlalu tentang depannya malah anda lebih sulit di klik tombol profil yang di bisa juga terlalu ke atas akan di dilihat,Netral,1
mantap,Positif,2
sangat nyaman waktu saya bayar secara atnk tahunan via signal semoga kalau saya banyak fitur fitur lagi tambah buat untuk promo,Netral,1
pt second signal samsat digital apresiasi setinggi tingginya citra aplikasi dan aplikasi,Netral,1
sangat membantu sekal dan tidak perlu keluar rumah apalagi antrii,Positif,2
kenapa ya saya sudah kali byr tapi enggak pernah di kasih stiker tanda tagan nya,Netral,1
1999,Netral,1
pelayanan cepat dan mudah,Positif,2
cepat enggak ribet,Negatif,0
mantap mempermudah pembayaran pajak tanpa harus antri di samsat,Positif,2
aplikasi yang sangat bermanfaat mudah digunakan proses cepat hari sudah datang bayar pajak perpanjang stnk jadi tidak perlu ke kantor lagi sangat menghemat waktu,Positif,2
cakep sangat memudahkan sekali per scene,Netral,1
jelek di pengiriman saja lewat pos indonesia lama pengiriman ya kalo bisa di kasih opsi pengiriman yang lain selain pos indonesia,Negatif,0
disetiap akun selalu eksis,Negatif,0
